Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-16,14:53:25.650,93,7.9,12.1,2512,18,-800,205,79,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:26.150,93,7.9,12.1,2481,-7,-707,800,72,1024,1023,-25,0,0,-3,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:26.650,90,7.9,12.1,2483,0,-553,812,37,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:27.150,82,7.9,12.0,2479,4,-195,756,-1,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:27.650,89,7.8,12.0,2487,-2,284,626,-55,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:28.150,89,7.8,12.1,2408,-1024,169,-241,-787,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:28.650,84,7.8,12.1,2604,-1024,28,132,-242,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:29.150,79,7.8,12.1,2710,-711,6,380,46,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:29.650,85,7.9,12.1,2685,-97,-1024,778,367,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:30.150,81,7.9,12.1,2538,-58,1,561,-14,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:30.650,78,7.8,12.1,2844,-2,-273,-175,1,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:31.150,79,7.8,12.1,2847,-4,-289,-366,-331,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:31.650,87,7.8,12.1,2665,-65,-119,-378,-240,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:32.160,92,7.8,12.1,2607,-59,-452,-580,-4,1024,1023,-25,0,0,-2,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:32.670,91,7.8,12.1,2458,-48,-305,-580,13,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:33.170,86,7.8,12.1,2546,-117,-231,-547,43,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:33.670,83,7.8,12.1,2623,-52,-186,-504,38,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:34.170,70,7.8,12.1,2696,-91,-152,-457,92,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:34.670,75,7.9,12.1,2748,-79,-187,-455,13,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:35.170,78,7.9,12.1,2763,-77,-207,-391,-33,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:35.670,69,7.9,12.1,2764,-70,-318,-371,-10,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:36.170,54,7.9,12.1,2770,-95,-297,-424,-1,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:36.670,54,7.8,12.1,2653,-45,-320,-581,1,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:37.170,75,7.8,12.1,2512,-34,29,-364,-624,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:37.670,80,7.8,12.0,2735,-510,0,684,136,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:38.170,83,7.8,12.0,2379,-123,-267,801,7,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:38.670,84,7.9,12.0,2330,-9,-439,821,-75,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:39.180,83,7.9,12.1,2295,-1,-2,-345,-84,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:39.680,82,7.9,12.1,2730,9,-241,-229,-1,1024,1023,-25,0,0,-3,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:40.180,86,7.8,12.0,2855,124,-288,-785,-59,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:40.680,82,7.8,12.1,2665,-35,-325,-497,63,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:41.180,82,7.8,12.1,2952,-51,-201,-91,-1,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:41.680,86,7.8,12.1,2892,-864,1,563,-300,1024,1023,-25,0,0,-2,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:42.180,77,7.8,12.1,2657,-211,-817,440,444,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:42.680,80,7.9,12.1,2495,-1,866,-119,-39,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:43.180,85,7.8,12.0,2469,22,-162,-472,1,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:43.680,83,7.8,12.0,2528,0,-774,559,88,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:44.180,91,7.8,12.0,2724,-878,73,-65,-267,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:44.680,80,7.8,12.0,2839,-228,389,207,-185,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:45.180,78,7.8,12.0,2481,-229,-76,208,521,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:45.680,76,7.8,12.0,2747,-1024,-610,-334,-459,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:46.180,81,7.8,12.1,2742,-779,-36,23,23,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:46.680,81,7.8,12.1,2783,-4,-371,128,-2,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:47.180,80,7.8,12.0,2474,-148,-160,446,-792,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:47.680,95,7.8,12.0,2592,-16,63,-58,-809,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:48.180,92,7.9,12.0,2711,-1024,2,-124,-13,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:48.680,87,7.8,12.1,2896,-897,-91,-117,61,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:49.180,84,7.8,12.1,2838,-3,-191,120,100,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:49.680,91,7.8,12.1,2591,-1,-552,186,-19,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:50.180,80,7.8,12.1,2468,-1,-243,-237,-239,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:50.680,87,7.8,12.1,2557,-713,-87,12,-41,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:51.180,86,7.8,12.1,2814,-799,-186,-13,259,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:51.680,92,7.8,12.0,2784,-4,-292,15,-62,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:52.180,86,7.8,12.0,2395,-1,-437,392,-1,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:52.680,79,7.8,12.0,2375,-1,2,-30,-14,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:53.180,78,7.8,12.0,2886,-1,-636,-73,-108,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:53.680,74,7.8,12.1,2782,-331,-1024,-498,140,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:54.180,87,7.8,12.1,2620,-915,-27,-103,166,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:54.680,91,7.8,12.1,2737,-18,-134,82,-44,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:55.180,91,7.8,12.0,2811,-18,-571,904,220,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:55.680,85,7.8,12.0,2483,-2,-1020,283,0,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:56.180,85,7.8,12.0,2729,-1,-45,78,-64,1024,1023,-25,0,0,-3,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:56.680,84,7.8,12.1,2938,0,-552,128,-135,1024,1023,-25,0,0,-2,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:57.180,80,7.7,12.1,2783,-224,-418,-213,-14,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:57.680,92,7.7,12.0,2580,-1007,108,-241,266,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:58.180,88,7.7,12.0,2692,-1024,228,89,-101,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:58.680,94,7.7,12.0,2645,-994,133,426,-394,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:59.180,72,7.8,12.0,2613,-1024,110,672,-561,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:53:59.680,83,7.8,12.0,2710,-1024,-285,98,-67,1024,1023,-25,0,0,-3,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:00.180,85,7.8,12.1,2798,-1024,-178,-94,175,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:00.680,83,7.8,12.1,2701,-1024,-61,-123,484,1024,1023,-25,0,0,-2,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:01.180,88,7.8,12.1,2687,-1024,609,34,131,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:01.680,85,7.8,12.1,2638,-1024,274,418,-355,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:02.180,84,7.8,12.0,2636,-1024,751,371,-336,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:02.680,69,7.8,12.1,2643,-1024,275,-113,-715,1024,1023,-25,0,0,-3,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:03.180,92,7.8,12.0,2770,-1024,88,43,-646,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:03.690,82,7.8,12.1,2637,-1024,2,166,-515,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:04.190,85,7.8,12.1,2642,-1024,-170,365,0,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:04.690,70,7.8,12.1,2675,-1024,-129,295,735,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:05.190,68,7.8,12.1,2729,-1024,271,-25,291,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:05.690,68,7.8,12.1,2795,-1024,388,-287,72,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:06.190,76,7.8,12.0,2718,-1024,737,57,-347,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:06.690,90,7.8,12.0,2656,-1024,256,313,-463,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:07.190,84,7.8,12.0,2639,-1024,180,552,-519,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:07.690,76,7.8,12.0,2611,-1024,-149,18,-300,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:08.190,87,7.8,12.0,2746,-1024,-173,-173,462,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:08.690,85,7.8,12.0,2694,-1024,-10,-100,828,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:09.190,87,7.8,12.1,2716,-1024,436,164,5,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:09.690,84,7.8,12.1,2770,-841,124,401,112,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:10.190,77,7.8,12.1,2428,-1,-433,563,-35,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:10.690,81,7.8,12.1,2775,-1024,80,-252,590,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:11.190,84,7.8,12.0,2615,60,-71,729,769,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:11.690,91,7.8,12.0,2527,-514,680,42,-248,1024,1023,-25,0,0,-3,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:12.190,83,7.8,12.0,2403,-186,-123,-536,4,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:12.690,84,7.8,12.0,2712,-922,134,152,-533,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:13.190,81,7.8,12.1,2644,-410,167,435,1024,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:13.690,77,7.8,12.1,2571,-109,0,311,-14,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:14.190,70,7.8,12.1,2843,-35,-283,-161,18,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:14.690,71,7.8,12.0,2773,-1024,358,-107,126,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:15.190,89,7.8,12.1,2695,0,-89,156,-35,1024,1023,-25,0,0,-3,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:15.690,84,7.8,12.0,2820,-3,-640,968,154,1024,1023,-25,0,0,-3,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:16.190,91,7.8,12.0,2421,-3,-783,150,-1,1024,1023,-25,0,0,-2,-3,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
2020-02-16,14:54:16.690,78,7.8,12.1,2729,0,-29,66,-99,1024,1023,-25,0,0,-2,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.6
