Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-31,21:11:54.620,251,4,-1024,-2,949,-205,869,0,0,755,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:11:54.700,2,4,-1024,-2,948,-205,869,0,0,755,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:11:54.800,2,4,-1024,-2,948,-205,869,0,0,755,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:11:54.900,2,4,-1024,-2,948,-205,870,0,0,756,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:11:55.000,2,4,-1024,-2,948,-205,869,0,0,755,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:05.660,-77,4,390,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:05.750,-1,4,393,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:05.850,-150,4,395,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:05.950,-79,4,120,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:06.050,-59,4,-107,-2,948,-205,869,0,0,997,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:06.150,24,4,-124,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:06.250,2,4,-130,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:06.350,2,4,-131,-2,948,-205,869,0,0,997,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:06.450,266,4,-185,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:06.550,366,4,-164,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:06.650,326,4,-246,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:06.750,146,4,-271,-2,949,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:06.850,-2,4,150,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:06.950,33,4,152,-2,949,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:07.050,5,4,152,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:07.150,3,4,152,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:07.250,-145,4,95,-2,949,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:07.350,-94,4,-39,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:07.450,9,4,-41,-2,948,-205,869,0,0,997,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:07.550,43,4,-57,-2,948,-205,870,0,0,997,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:07.650,5,4,-57,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:07.750,-90,4,-57,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:07.850,-181,4,-57,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:07.950,-8,4,-56,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:08.050,-2,4,-56,-2,948,-205,870,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:08.150,0,4,-56,-2,948,-205,870,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:08.250,2,4,-56,-2,948,-205,870,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:08.350,2,4,-56,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
2020-05-31,21:12:08.450,2,4,-56,-2,948,-205,869,0,0,995,1024,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,8.2
