Date,Time,RSSI(dB),RxBt(V),RPM(rpm),FET(@C),Amps(A),mAh(mAh),Volt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-12-07,12:02:53.820,85,8.1,1996,49,33.5,179,23.54,-972,207,363,158,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:02:54.340,82,8.0,2007,50,44.0,186,23.38,-676,-133,-752,258,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:02:54.860,82,8.0,1990,50,60.9,195,23.09,2,-498,789,-9,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:02:55.380,81,8.0,1970,51,48.1,202,23.22,-925,-282,-498,819,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:02:55.900,84,8.0,1936,51,86.3,211,22.84,-594,-103,-530,-3,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:02:56.420,81,8.0,1983,52,52.4,220,23.16,6,-386,893,-133,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:02:56.940,75,8.0,2026,53,45.7,234,22.98,-820,410,-877,331,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:02:57.460,84,7.9,2031,53,45.1,246,22.83,-269,777,505,-163,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:02:57.980,79,7.9,2026,54,46.0,255,22.88,-521,701,330,-623,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:02:58.500,80,7.9,1994,55,81.1,266,22.50,-412,-467,-637,-68,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:02:59.030,78,7.9,1990,56,87.2,278,22.47,-272,290,754,-104,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:02:59.540,72,8.0,2051,57,35.5,289,23.05,-840,-102,-850,-130,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:00.060,84,8.0,1975,58,58.9,299,22.70,2,-746,740,74,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:00.590,80,8.0,2009,59,70.0,310,22.70,-882,-186,404,465,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:01.110,81,8.0,1972,59,78.1,319,22.55,-567,473,-746,-298,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:01.630,78,8.0,2071,60,28.5,331,22.93,-855,215,890,689,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:02.140,81,8.0,1990,60,57.1,338,22.94,-951,512,-391,946,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:02.670,80,8.0,1967,60,68.2,351,22.38,-790,272,267,1024,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:03.200,76,8.0,1976,61,111.1,363,22.23,-867,226,-509,611,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:03.740,82,8.0,2101,62,25.9,373,23.10,-730,619,1001,-50,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:04.280,80,8.0,1977,63,56.8,382,22.61,-271,-413,231,157,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:04.800,80,8.0,2130,63,28.8,389,23.20,-17,-1,-166,-3,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:05.320,79,8.0,2144,63,25.3,393,23.26,-30,-249,-457,72,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:05.840,69,8.0,2028,62,30.0,399,23.22,-1,1,-453,-1,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:06.360,77,8.1,2019,62,30.0,404,23.26,-12,32,-442,-1,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:06.880,82,8.1,2020,62,28.5,409,23.26,-96,-118,-475,-88,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:07.400,84,8.1,2000,61,31.4,414,23.27,-418,2,-613,-262,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:07.920,83,8.0,1942,61,69.4,421,22.69,-743,-14,-689,580,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:08.440,80,8.0,2225,61,19.7,428,23.27,-398,297,11,-105,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:08.960,79,8.0,2276,61,18.9,431,23.43,-192,418,257,-239,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:09.480,73,8.0,2127,60,21.8,434,23.41,-1,370,578,-4,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:10.000,79,8.1,1897,60,51.9,438,23.22,0,251,161,953,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:10.520,82,8.0,1973,60,36.1,446,23.09,-817,-410,-566,87,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:11.040,84,8.0,1957,60,36.4,457,23.12,-83,2,455,-990,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:11.560,75,8.0,1997,60,38.1,463,23.03,-249,412,294,1024,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:12.080,80,8.0,1982,61,49.5,470,22.99,-905,-415,-431,18,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:12.600,83,8.0,2010,61,34.0,476,23.10,-715,924,165,-202,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:13.120,76,8.0,1989,61,40.8,482,23.05,-196,-92,-75,571,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:13.640,73,8.0,1993,61,33.7,487,23.15,-137,-576,-428,61,1024,-205,-943,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:14.170,75,8.0,1972,61,50.4,493,22.86,-768,133,-782,-601,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:14.680,75,8.0,2030,62,42.5,506,22.70,-767,-141,586,200,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:15.200,78,8.0,1987,62,44.0,512,22.98,-430,-105,728,509,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:15.720,83,8.0,2084,62,25.6,520,23.07,-433,149,-884,-55,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:16.250,77,8.0,2011,62,38.7,529,22.61,-700,14,-56,-110,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:16.760,79,8.0,2129,63,21.8,533,23.20,-242,297,182,-659,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:17.280,83,8.0,2048,63,25.0,537,23.26,0,88,53,-283,1024,-205,-943,0,-1,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000009,7.7
2019-12-07,12:03:17.820,84,8.0,2109,62,19.1,540,23.34,-57,44,281,20,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:18.360,78,8.1,2183,62,23.8,544,23.27,-255,5,555,55,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:18.880,86,8.1,2190,61,37.8,549,23.09,-64,59,181,-118,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:19.410,78,8.1,2313,61,26.4,554,23.22,-52,0,264,-98,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:19.930,80,8.1,2273,61,64.1,559,22.78,1,11,187,706,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:20.450,84,8.1,2481,61,32.6,577,22.90,-188,-322,-103,168,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:20.970,87,8.1,2470,61,35.2,583,22.99,-155,-562,-428,-8,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:21.490,81,8.1,2427,61,91.0,595,22.32,-99,-305,-574,-137,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:22.010,85,8.1,2429,61,110.0,608,21.93,-55,-297,-714,-49,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:22.530,73,8.1,2468,62,103.0,629,21.81,-74,-314,-676,-3,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:23.050,70,8.1,2453,63,124.6,646,21.51,-84,-397,-639,1,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:23.580,73,8.0,2503,63,95.7,664,21.78,-59,-432,-614,-3,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:24.100,76,8.0,2496,64,102.4,681,21.61,-70,-418,-648,22,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:24.620,81,8.0,2478,64,111.7,699,21.49,-79,-285,-652,42,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:25.140,82,8.1,2483,65,112.3,724,21.41,-70,-300,-558,-47,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:25.660,68,8.1,2515,65,85.4,740,21.59,-72,-353,-587,-3,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:26.190,65,8.1,2513,66,95.1,754,21.55,-74,-390,-595,77,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:26.720,71,8.1,2494,66,97.1,772,21.50,-68,-418,-614,2,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:27.220,72,8.1,2490,66,106.5,789,21.52,-74,-306,-587,0,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:27.760,76,8.1,2503,66,92.4,805,21.45,-75,-218,-577,-1,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:28.260,78,8.1,2509,67,83.1,821,21.49,-78,-230,-552,1,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:28.790,73,8.1,2500,67,84.6,834,21.49,-85,-363,-590,0,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:29.310,63,8.0,2494,67,91.6,850,21.40,-70,-325,-573,-33,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:29.830,64,8.0,2501,67,92.4,866,21.44,-68,-388,-554,-2,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:30.360,76,8.0,2493,67,94.8,887,21.38,-130,-531,-597,0,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:30.880,76,8.0,2376,67,122.5,906,21.07,-834,321,-613,-236,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:31.400,71,8.0,2444,68,114.6,928,21.17,-436,-366,-522,167,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:31.930,69,8.0,2810,68,53.0,936,22.01,-512,11,421,841,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:32.450,72,8.0,2525,68,89.2,948,21.47,-278,-304,611,-39,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:32.970,81,8.0,2713,69,24.4,957,22.32,-874,4,-491,-280,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:33.490,73,8.0,2531,68,55.4,965,22.02,-984,294,-140,245,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:34.020,65,8.0,2548,67,34.9,972,22.36,-684,2,-377,-152,1024,-205,-943,-1,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:34.540,76,8.1,2530,67,32.9,978,22.36,-146,261,-54,-6,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:35.060,75,8.1,2464,67,49.5,985,22.50,-70,82,122,918,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:35.580,74,8.0,2463,66,69.1,999,21.87,-1022,-716,-219,-41,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:36.110,80,8.0,2524,66,41.0,1006,22.25,-1024,277,-211,-4,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:36.640,71,8.0,2564,66,19.4,1013,22.51,-553,-129,569,1,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:37.160,78,8.0,2413,66,80.8,1021,21.87,2,634,135,-227,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:37.690,75,8.1,2480,66,79.6,1035,21.66,1,469,-805,-150,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:38.220,83,8.0,2485,66,85.4,1055,21.48,74,-456,-384,78,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:38.740,78,8.0,2494,66,95.7,1071,21.38,22,-636,-4,254,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
2019-12-07,12:03:39.270,82,8.0,2478,67,88.9,1092,21.38,6,-298,-430,-3,1024,-205,-943,0,-1,-1,-1,1,-1,1,-1,1,-1,0x000000000000000C,7.7
