Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-09-19,18:48:24.310,2,5,-1024,-3,974,-205,384,0,0,-2,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:24.390,2,5,-1024,-3,974,-205,384,0,0,-2,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:24.490,2,5,-1024,-3,974,-205,384,0,0,-2,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:24.590,2,5,-1024,-3,974,-205,384,0,0,-2,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:24.700,2,5,-1024,-3,976,-205,384,0,0,-3,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:24.800,2,5,-1024,-3,974,-205,384,0,0,-3,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:24.900,2,5,-1024,-3,976,-205,384,0,0,-2,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:25.000,2,5,-1024,-3,974,-205,384,0,0,-3,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:25.100,2,5,-1024,-3,976,-205,384,0,0,-3,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:25.200,2,5,-1024,-3,974,-205,384,0,0,-3,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:25.300,2,5,-1024,-3,976,-205,384,0,0,-2,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:25.400,2,5,-1024,-3,974,-205,384,0,0,-2,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:25.500,2,5,-1024,-3,974,-205,384,0,0,-2,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:25.600,2,5,-1024,-2,974,-205,384,0,0,-2,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:25.700,2,5,-1024,-3,976,-205,384,0,0,-2,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:25.800,2,5,-1024,-3,974,-205,384,0,0,-3,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:25.900,2,5,-1024,-3,974,-205,384,0,0,-2,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,18:48:26.000,2,5,-1024,-3,974,-205,384,0,0,-2,-750,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000000,7.6
