Date,Time,RSSI(dB),RxBt(V),mAh(mAh),Volt(V),Amps(A),RPM(rpm),FET(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-07-13,06:46:32.790,0,0.0,0,0.00,0.0,0,0,4,4,-1024,-3,1024,1023,180,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,0.0
2020-07-13,06:46:32.840,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-3,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:32.980,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-3,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:33.090,0,0.0,0,0.00,0.0,0,0,4,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:33.190,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:33.290,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:33.390,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:33.490,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:33.590,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:33.690,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:33.790,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:33.890,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:33.990,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:34.090,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:34.190,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:34.290,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:34.390,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:34.490,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:34.590,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:34.690,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:34.790,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:34.890,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:34.990,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:35.090,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:35.190,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:35.290,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:35.390,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:35.490,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:35.590,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:35.690,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:35.790,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:35.890,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-700,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:35.990,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:36.090,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:36.190,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:36.290,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:36.390,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:36.490,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:36.590,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:36.690,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:36.790,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:36.890,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:36.990,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:37.090,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:37.190,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:37.290,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:37.390,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:37.490,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:37.590,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:37.690,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:37.790,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:37.890,0,0.0,0,0.00,0.0,0,0,3,4,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:37.990,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:38.090,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:38.190,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:38.290,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:38.390,0,0.0,0,0.00,0.0,0,0,4,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:38.490,0,0.0,0,0.00,0.0,0,0,4,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:38.590,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:38.690,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:38.790,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:38.890,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:38.990,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:39.090,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:39.190,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:39.290,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:39.390,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:39.490,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:39.590,0,0.0,0,0.00,0.0,0,0,3,3,-976,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:39.690,0,0.0,0,0.00,0.0,0,0,3,3,-530,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:39.790,0,0.0,0,0.00,0.0,0,0,3,3,638,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:39.890,0,0.0,0,0.00,0.0,0,0,14,3,1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:39.990,0,0.0,0,0.00,0.0,0,0,124,3,1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:40.090,0,0.0,0,0.00,0.0,0,0,5,3,599,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:40.190,0,0.0,0,0.00,0.0,0,0,3,3,-276,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:40.290,0,0.0,0,0.00,0.0,0,0,3,3,-909,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:40.390,0,0.0,0,0.00,0.0,0,0,3,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:40.490,0,0.0,0,0.00,0.0,0,0,14,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:40.590,0,0.0,0,0.00,0.0,0,0,3,3,-740,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:40.690,0,0.0,0,0.00,0.0,0,0,3,3,469,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:40.790,0,0.0,0,0.00,0.0,0,0,4,3,733,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:40.890,0,0.0,0,0.00,0.0,0,0,4,3,282,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:40.990,0,0.0,0,0.00,0.0,0,0,-65,3,-459,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:41.090,0,0.0,0,0.00,0.0,0,0,-51,3,-928,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:41.190,0,0.0,0,0.00,0.0,0,0,0,3,-964,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:41.290,0,0.0,0,0.00,0.0,0,0,2,3,-43,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:41.390,0,0.0,0,0.00,0.0,0,0,3,3,448,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:41.490,0,0.0,0,0.00,0.0,0,0,4,3,475,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:41.590,0,0.0,0,0.00,0.0,0,0,-54,3,-128,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:41.690,0,0.0,0,0.00,0.0,0,0,-102,3,-755,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
2020-07-13,06:46:41.790,0,0.0,0,0.00,0.0,0,0,-83,3,-1024,-2,1024,1023,181,0,0,-699,-1,-1,-1,0,-1,-1,-1,1,-1,0x0000000000000009,7.7
