Date,Time,RSSI(dB),RxBt(V),A2(V),RPM(rpm),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-02-01,13:27:49.340,88,8.1,0.0,0,0,4,-147,-2,1024,-205,641,0,0,-2,806,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:49.830,86,8.2,0.0,11,1,5,-134,-3,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:50.330,86,8.2,0.0,12,2,5,-129,-3,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:50.830,85,8.2,0.0,48,2,4,-113,-2,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:51.330,76,8.2,0.0,118,2,4,-113,-3,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:51.840,86,8.2,0.0,197,1,4,-112,-3,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:52.340,86,8.2,0.0,299,1,4,-112,-3,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:52.840,87,8.2,0.0,379,1,5,-106,-3,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:53.340,85,8.1,0.0,461,26,4,-95,-3,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:53.840,85,8.1,0.0,554,1,10,-78,-3,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:54.340,87,8.1,0.0,637,0,9,-75,-3,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:54.840,86,8.1,0.0,695,1,6,-63,-2,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:55.340,87,8.1,0.0,735,1,11,-54,-2,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:55.840,86,8.1,0.0,813,-5,11,-54,-2,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:56.340,86,8.1,0.0,911,1,4,-45,-3,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
2020-02-01,13:27:56.840,87,8.2,0.0,1008,1,20,-35,22,1024,-205,641,0,0,-2,804,-1,-1,1,-1,-1,-1,1,-1,0x0000000000000001,8.2
